,time,open,high,low,close,tick_volume,spread,real_volume,rolling_max_high,rolling_min_low,higher_highs,lower_highs,higher_lows,lower_lows,count_higher_highs,count_higher_lows,count_lower_highs,count_lower_lows,uptrend,downtrend,consolidation,last_higher_low,last_lower_high,breakdown_retest_persistence,breakout_retest_persistence,potential_breakdown_retest,potential_breakout_retest,confirm_breakdown_retest,confirm_breakout_retest
0,2024-01-22 00:00:00,0.65882,0.65957,0.65882,0.65942,1199,16,0,0.65991,0.65858,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.65882,0.65957,False,True,False,False,False,False
1,2024-01-22 01:00:00,0.65942,0.66005,0.65901,0.65949,1429,2,0,0.66005,0.6588,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,0.65901,0.65957,False,True,False,True,False,False
2,2024-01-22 02:00:00,0.6595,0.66089,0.65908,0.66081,2063,2,0,0.66089,0.65882,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,0.65908,0.65957,False,True,False,True,False,False
3,2024-01-22 03:00:00,0.66081,0.66136,0.6601,0.66039,4286,2,0,0.66136,0.65882,True,False,True,False,4.0,5.0,1.0,0.0,True,False,False,0.6601,0.65957,False,True,False,True,False,False
4,2024-01-22 04:00:00,0.66039,0.66061,0.65951,0.66018,2999,2,0,0.66136,0.65882,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.65951,0.66061,False,True,False,False,False,False
5,2024-01-22 05:00:00,0.66018,0.66035,0.65927,0.65956,2113,2,0,0.66136,0.65901,False,True,True,False,3.0,5.0,2.0,0.0,True,False,False,0.65927,0.66035,False,True,False,False,False,False
6,2024-01-22 06:00:00,0.65955,0.65984,0.65895,0.6594,1745,2,0,0.66136,0.65895,False,True,False,True,2.0,4.0,3.0,1.0,True,False,False,0.65927,0.65984,True,True,True,False,False,False
7,2024-01-22 07:00:00,0.6594,0.65944,0.65853,0.65883,2856,2,0,0.66136,0.65853,False,True,False,True,1.0,3.0,4.0,2.0,False,True,False,0.65927,0.65944,True,True,True,False,False,False
8,2024-01-22 08:00:00,0.65883,0.65908,0.6582,0.65898,3487,2,0,0.66061,0.6582,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,0.65927,0.65908,True,False,True,False,False,False
9,2024-01-22 09:00:00,0.65898,0.65929,0.65828,0.65912,3851,2,0,0.66035,0.6582,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,0.65828,0.65929,True,False,False,False,False,False
10,2024-01-22 10:00:00,0.65912,0.65947,0.65823,0.65848,4480,2,0,0.65984,0.6582,False,True,True,False,0.0,2.0,5.0,3.0,False,True,False,0.65823,0.65947,True,False,False,False,False,False
11,2024-01-22 11:00:00,0.65847,0.65922,0.65809,0.65874,3128,2,0,0.65947,0.65809,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,0.65823,0.65922,True,False,True,False,False,False
12,2024-01-22 12:00:00,0.65873,0.65901,0.65844,0.65874,2638,2,0,0.65947,0.65809,False,True,True,False,0.0,3.0,5.0,2.0,False,True,False,0.65844,0.65901,True,False,False,False,False,False
13,2024-01-22 13:00:00,0.65874,0.65937,0.65871,0.65901,2260,2,0,0.65947,0.65809,False,True,True,False,0.0,4.0,5.0,1.0,False,True,False,0.65871,0.65937,True,False,False,False,False,False
14,2024-01-22 14:00:00,0.65901,0.65978,0.65888,0.65939,2630,2,0,0.65978,0.65809,True,False,True,False,1.0,4.0,4.0,1.0,False,False,True,0.65888,0.65937,True,True,False,True,False,False
15,2024-01-22 15:00:00,0.65939,0.65946,0.65839,0.65903,4136,2,0,0.65978,0.65809,False,True,True,False,1.0,4.0,4.0,1.0,False,False,True,0.65839,0.65946,True,True,False,False,False,False
16,2024-01-22 16:00:00,0.65903,0.65952,0.65817,0.6592,4723,2,0,0.65978,0.65817,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,0.65817,0.65952,False,True,False,False,False,False
17,2024-01-22 17:00:00,0.65921,0.65962,0.65854,0.65896,5806,2,0,0.65978,0.65817,False,True,True,False,1.0,5.0,4.0,0.0,True,False,False,0.65854,0.65962,False,True,False,False,False,False
18,2024-01-22 18:00:00,0.65897,0.65903,0.65806,0.6585,3356,2,0,0.65978,0.65806,False,True,False,True,1.0,4.0,4.0,1.0,False,False,True,0.65854,0.65903,True,True,True,False,False,False
19,2024-01-22 19:00:00,0.6585,0.65888,0.65785,0.65845,2550,2,0,0.65962,0.65785,False,True,False,True,0.0,3.0,5.0,2.0,False,True,False,0.65854,0.65888,True,False,True,False,False,False
20,2024-01-22 20:00:00,0.65845,0.65845,0.6571,0.65745,2471,2,0,0.65962,0.6571,False,True,False,True,0.0,2.0,5.0,3.0,False,True,False,0.65854,0.65845,True,False,True,False,False,False
21,2024-01-22 21:00:00,0.65745,0.65756,0.65674,0.65721,2544,2,0,0.65962,0.65674,False,True,False,True,0.0,1.0,5.0,4.0,False,True,False,0.65854,0.65756,True,False,True,False,False,False
22,2024-01-22 22:00:00,0.65722,0.65734,0.65661,0.65708,2437,2,0,0.65903,0.65661,False,True,False,True,0.0,0.0,5.0,5.0,False,True,False,0.65854,0.65734,True,False,True,False,False,False
23,2024-01-22 23:00:00,0.65708,0.65717,0.65677,0.65687,793,2,0,0.65888,0.65661,False,True,True,False,0.0,1.0,5.0,4.0,False,True,False,0.65677,0.65717,True,False,False,False,False,False
